name,season,advancement,rarity,rank,grade,foil
"The Shores","ARKHANTE","STANDARD","UNCOMMON","1","","false"
"The Shores","ARKHANTE","STANDARD","UNCOMMON","2","","false"
"The Shores","ARKHANTE","STANDARD","UNCOMMON","5","","true"
"The Shores","ARKHANTE","ALTERNATIVE","UNCOMMON","5","B","false"
"The Shores","ARKHANTE","ALTERNATIVE","UNCOMMON","5","A","false"
"The Shores","ARKHANTE","STANDARD","UNCOMMON","4","","false"
"The Shores","ARKHANTE","STANDARD","UNCOMMON","3","","false"
"The Shores","ARKHANTE","STANDARD","UNCOMMON","1","","true"
"The Shores","ARKHANTE","ALTERNATIVE","UNCOMMON","5","B","true"
"The Shores","ARKHANTE","ALTERNATIVE","UNCOMMON","5","C","true"
"The Shores","ARKHANTE","ALTERNATIVE","UNCOMMON","5","S","false"
"The Wandering Triad","RIFT","COMBO","SPECIAL_RARE","5","A","false"
"The Wandering Triad","RIFT","COMBO","SPECIAL_RARE","5","C","false"
"The Wandering Triad","RIFT","COMBO","SPECIAL_RARE","5","B","false"
"Theran","ARKHANTE","STANDARD","UNCOMMON","5","","false"
"Theran","ARKHANTE","ALTERNATIVE","UNCOMMON","5","B","false"
"Theran","ARKHANTE","STANDARD","UNCOMMON","1","","true"
"Theran","ARKHANTE","STANDARD","UNCOMMON","5","","true"
"Theran","ARKHANTE","ALTERNATIVE","UNCOMMON","5","S","false"
"Theran","ARKHANTE","STANDARD","UNCOMMON","1","","false"
"Theran","ARKHANTE","ALTERNATIVE","UNCOMMON","5","B","true"
"Theran","ARKHANTE","ALTERNATIVE","UNCOMMON","5","C","false"
"Theran","ARKHANTE","STANDARD","UNCOMMON","3","","false"
"Theran","ARKHANTE","ALTERNATIVE","UNCOMMON","5","A","false"
"Theran & Ifrit","ARKHANTE","COMBO","UNCOMMON","5","C","false"
"Theran & Ifrit","ARKHANTE","COMBO","UNCOMMON","5","A","false"
"Theran & Ifrit","ARKHANTE","COMBO","UNCOMMON","5","B","false"
"Theran & Kassius","","","","","A","false"
"Theran & Kassius","N/A","N/A","N/A","N/A","A","false"
"Tiger Robot","MANTRIS","STANDARD","UNCOMMON","5","","false"
"Tiger Robot","MANTRIS","STANDARD","UNCOMMON","1","","false"
"Tiger Robot","MANTRIS","STANDARD","UNCOMMON","1","","true"
"Tiger Robot","MANTRIS","ALTERNATIVE","UNCOMMON","5","C","false"
"Tiger Robot","MANTRIS","STANDARD","UNCOMMON","5","","true"
"Tiger Robot","MANTRIS","ALTERNATIVE","UNCOMMON","5","B","false"
"Tiger Robot","MANTRIS","ALTERNATIVE","UNCOMMON","5","A","false"
"Troll","ARKHANTE","STANDARD","COMMON","1","","true"
"Troll","ARKHANTE","STANDARD","COMMON","5","","false"
"Troll","ARKHANTE","STANDARD","COMMON","1","","false"
"Troll","ARKHANTE","STANDARD","COMMON","5","","true"
"Troll","ARKHANTE","STANDARD","COMMON","4","","false"
"Troll","ARKHANTE","ALTERNATIVE","COMMON","5","A","false"
"Troll","ARKHANTE","ALTERNATIVE","COMMON","5","C","false"
"Troll","ARKHANTE","ALTERNATIVE","COMMON","5","S","false"
"Troll","ARKHANTE","STANDARD","COMMON","3","","false"
"Troll","ARKHANTE","ALTERNATIVE","COMMON","5","B","false"
"Troll & Giant","ARKHANTE","COMBO","COMMON","5","C","false"
"Troll & Giant","ARKHANTE","COMBO","COMMON","5","B","false"
"Troll & Giant","ARKHANTE","COMBO","COMMON","5","S","false"
"Troll & Giant","ARKHANTE","COMBO","COMMON","5","A","false"
"Tryon","RIFT","STANDARD","COMMON","1","","false"
"Tryon","RIFT","ALTERNATIVE","COMMON","5","C","false"
"Tumul","ARKHANTE","STANDARD","ULTRA_RARE","1","","true"
"Tumul","ARKHANTE","STANDARD","ULTRA_RARE","1","","false"
"Tumul","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","B","false"
"Tumul","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","A","false"
"Tumul","ARKHANTE","STANDARD","ULTRA_RARE","5","","false"
"Tumul","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","C","false"
"Tumul","ARKHANTE","STANDARD","ULTRA_RARE","3","","false"
"Tumul","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","S","true"
"Tumul","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","C","true"
"Tumul","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","B","true"
"Tumul","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","S","false"
"Tumul & Amrok","","","","","B","false"
"Tumul & Amrok","N/A","N/A","N/A","N/A","B","false"
"Uncommon Arise Coin","N/A","N/A","UNCOMMON","N/A","N/A","false"
"Valia","MANTRIS","STANDARD","COMMON","1","","false"
"Valia","MANTRIS","STANDARD","COMMON","1","","true"
"Valia","MANTRIS","STANDARD","COMMON","5","","false"
"Valia","MANTRIS","STANDARD","COMMON","5","","true"
"Valia","MANTRIS","ALTERNATIVE","COMMON","5","C","false"
"Valia","MANTRIS","ALTERNATIVE","COMMON","5","B","false"
"Valia","MANTRIS","ALTERNATIVE","COMMON","5","S","true"
"Valia","MANTRIS","ALTERNATIVE","COMMON","5","A","false"
"Valia","MANTRIS","ALTERNATIVE","COMMON","5","S","false"
"Valkyrie","MANTRIS","STANDARD","RARE","1","","true"
"Valkyrie","MANTRIS","ALTERNATIVE","RARE","5","A","true"
"Valkyrie","MANTRIS","ALTERNATIVE","RARE","5","B","true"
"Valkyrie","MANTRIS","ALTERNATIVE","RARE","5","C","true"
"Valkyrie","MANTRIS","STANDARD","RARE","1","","false"
"Valkyrie","MANTRIS","STANDARD","RARE","5","","false"
"Valkyrie","MANTRIS","ALTERNATIVE","RARE","5","B","false"
"Valkyrie","MANTRIS","ALTERNATIVE","RARE","5","C","false"
"Valkyrie","MANTRIS","STANDARD","RARE","5","","true"
"Valkyrie","MANTRIS","ALTERNATIVE","RARE","5","A","false"
"Valkyrie","MANTRIS","ALTERNATIVE","RARE","5","S","false"
"ValRed","ARKHANTE","STANDARD","RARE","5","","false"
"ValRed","ARKHANTE","STANDARD","RARE","1","","false"
"ValRed","ARKHANTE","STANDARD","RARE","5","","true"
"ValRed","ARKHANTE","STANDARD","RARE","1","","true"
"ValRed","ARKHANTE","ALTERNATIVE","RARE","5","A","false"
"ValRed","ARKHANTE","ALTERNATIVE","RARE","5","C","false"
"ValRed","ARKHANTE","STANDARD","RARE","2","","false"
"ValRed","ARKHANTE","ALTERNATIVE","RARE","5","S","false"
"ValRed","ARKHANTE","ALTERNATIVE","RARE","5","B","false"
"ValRed","ARKHANTE","STANDARD","RARE","3","","false"
"Valred & Ruby","","","","","B","false"
"Valred & Ruby","","","","","B","true"
"Valred & Ruby","N/A","N/A","N/A","N/A","B","false"
"Veliva","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","B","true"
"Veliva","ARKHANTE","STANDARD","ULTRA_RARE","5","","false"
"Veliva","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","C","false"
"Veliva","ARKHANTE","STANDARD","ULTRA_RARE","1","","true"
"Veliva","ARKHANTE","STANDARD","ULTRA_RARE","1","","false"
"Veliva","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","S","false"
"Veliva","ARKHANTE","STANDARD","ULTRA_RARE","2","","false"
"Veliva","ARKHANTE","STANDARD","ULTRA_RARE","3","","false"
"Veliva","ARKHANTE","STANDARD","ULTRA_RARE","5","","true"
"Veliva","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","B","false"
"Veliva","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","C","true"
"Veliva","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","A","false"
"Veliva & Brinhold","","","","","A","false"
"Veliva & Brinhold","N/A","N/A","N/A","N/A","A","false"
"Veredict Installations","RIFT","STANDARD","UNCOMMON","1","","false"
"Veredict Installations","RIFT","ALTERNATIVE","UNCOMMON","5","C","false"
"Veredict Installations","RIFT","ALTERNATIVE","UNCOMMON","5","A","false"
"Vibradiated Ecosystems","RIFT","STANDARD","UNCOMMON","1","","false"
"Vibradiated Ecosystems","RIFT","ALTERNATIVE","UNCOMMON","5","C","false"
"Vibradiated Ecosystems","RIFT","ALTERNATIVE","UNCOMMON","5","A","false"
"Viggo","RIFT","STANDARD","ULTRA_RARE","1","","false"
"Viggo","RIFT","ALTERNATIVE","ULTRA_RARE","5","C","false"
"Viggo","RIFT","ALTERNATIVE","ULTRA_RARE","5","S","false"
"Viggo","RIFT","ALTERNATIVE","ULTRA_RARE","5","B","false"
"Voranth","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"Voranth","MANTRIS","STANDARD","SPECIAL_RARE","1","","true"
"Voranth","MANTRIS","STANDARD","SPECIAL_RARE","1","","false"
"Voranth","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","S","false"
"Water Snake","ARKHANTE","STANDARD","UNCOMMON","5","","false"
"Water Snake","ARKHANTE","ALTERNATIVE","UNCOMMON","5","B","false"
"Water Snake","ARKHANTE","STANDARD","UNCOMMON","5","","true"
"Water Snake","ARKHANTE","STANDARD","UNCOMMON","1","","true"
"Water Snake","ARKHANTE","STANDARD","UNCOMMON","1","","false"
"Water Snake","ARKHANTE","ALTERNATIVE","UNCOMMON","5","S","false"
"Water Snake","ARKHANTE","ALTERNATIVE","UNCOMMON","5","A","false"
"Water Snake","ARKHANTE","ALTERNATIVE","UNCOMMON","5","C","false"
"Water Snake","ARKHANTE","STANDARD","UNCOMMON","4","","false"
"Water Snake","ARKHANTE","STANDARD","UNCOMMON","3","","false"
"Weaver","ARKHANTE","STANDARD","UNCOMMON","5","","false"
"Weaver","ARKHANTE","STANDARD","UNCOMMON","5","","true"
"Weaver","ARKHANTE","STANDARD","UNCOMMON","1","","false"
"Weaver","ARKHANTE","STANDARD","UNCOMMON","1","","true"
"Weaver","ARKHANTE","ALTERNATIVE","UNCOMMON","5","C","false"
"Weaver","ARKHANTE","STANDARD","UNCOMMON","4","","false"
"Weaver","ARKHANTE","ALTERNATIVE","UNCOMMON","5","C","true"
"Weaver","ARKHANTE","ALTERNATIVE","UNCOMMON","5","A","false"
"Weaver","ARKHANTE","ALTERNATIVE","UNCOMMON","5","B","false"
"Wini","RIFT","ALTERNATIVE","COMMON","5","S","false"
"Wini","RIFT","STANDARD","COMMON","1","","false"
"Wini","RIFT","ALTERNATIVE","COMMON","5","C","false"
"Wini","RIFT","ALTERNATIVE","COMMON","5","B","false"
"Wini & Galile","RIFT","COMBO","SPECIAL_RARE","5","A","false"
"Wini & Galile","RIFT","COMBO","SPECIAL_RARE","5","C","false"
"Wini & Galile","RIFT","COMBO","SPECIAL_RARE","5","B","false"
"Wini & Galile","RIFT","COMBO","SPECIAL_RARE","5","C","true"
"Wini & Galile","RIFT","COMBO","SPECIAL_RARE","5","B","true"
"Wini & Galile","RIFT","COMBO","SPECIAL_RARE","5","A","true"
"Wini & Galile","RIFT","COMBO","SPECIAL_RARE","5","S","false"
"Wini & Galile","RIFT","COMBO","SPECIAL_RARE","5","S","true"
"Wrench","RIFT","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"Wrench","RIFT","STANDARD","SPECIAL_RARE","1","","false"
"Wrench & Auntie Shu","RIFT","COMBO","SPECIAL_RARE","5","C","false"
"Zanger Restoration","MANTRIS","COMBO","COMMON","5","C","false"
"Zanger Restoration","MANTRIS","COMBO","COMMON","5","S","false"
"Zanger Restoration","MANTRIS","COMBO","COMMON","5","A","false"
"Zanger Serie","MANTRIS","STANDARD","COMMON","1","","false"
"Zanger Serie","MANTRIS","STANDARD","COMMON","1","","true"
"Zanger Serie","MANTRIS","STANDARD","COMMON","5","","false"
"Zanger Serie","MANTRIS","ALTERNATIVE","COMMON","5","A","false"
"Zanger Serie","MANTRIS","ALTERNATIVE","COMMON","5","C","true"
"Zanger Serie","MANTRIS","STANDARD","COMMON","5","","true"
"Zanger Serie","MANTRIS","ALTERNATIVE","COMMON","5","C","false"
"Zia","ARKHANTE","STANDARD","SPECIAL_RARE","1","","false"
"Zia","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"Zia","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","B","true"
"Zia","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","A","false"
"Zia","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","S","false"
"Zia","ARKHANTE","STANDARD","SPECIAL_RARE","1","","true"
"Zia","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","A","true"
